"fpr","tpr","thresholds","Method"
0.0775669642857143,0.168079508915522,0.744729846020838,"SSRG"
0.078125,0.16837182110494,0.744729846020829,"SSRG"
0.078125,0.170418006430868,0.744729846020655,"SSRG"
0.0786830357142857,0.170418006430868,0.744729846020633,"SSRG"
0.0786830357142857,0.17187956737796,0.744729846020456,"SSRG"
0.0792410714285714,0.17187956737796,0.744729846020418,"SSRG"
0.0792410714285714,0.172464191756796,0.744729846020397,"SSRG"
0.0797991071428571,0.172464191756796,0.744729846020389,"SSRG"
0.0797991071428571,0.173633440514469,0.744729846020184,"SSRG"
0.0803571428571429,0.173633440514469,0.744729846020122,"SSRG"
0.0803571428571429,0.173925752703888,0.744729846020109,"SSRG"
0.0809151785714286,0.173925752703888,0.744729846020093,"SSRG"
0.0809151785714286,0.177141186787489,0.744729846019639,"SSRG"
0.0814732142857143,0.177141186787489,0.744729846019596,"SSRG"
0.0814732142857143,0.177725811166326,0.744729846019555,"SSRG"
0.08203125,0.177725811166326,0.744729846019539,"SSRG"
0.08203125,0.179771996492254,0.744729846019319,"SSRG"
0.0825892857142857,0.179771996492254,0.744729846019308,"SSRG"
0.0825892857142857,0.180941245249927,0.744729846019071,"SSRG"
0.0825892857142857,0.181525869628764,0.744729846018829,"SSRG"
0.0831473214285714,0.181818181818182,0.744729846018803,"SSRG"
0.0831473214285714,0.182987430575855,0.744729846018292,"SSRG"
0.0842633928571429,0.182987430575855,0.744729846018077,"SSRG"
0.0848214285714286,0.182987430575855,0.74472984601805,"SSRG"
0.0848214285714286,0.183572054954692,0.744729846017835,"SSRG"
0.0853794642857143,0.183572054954692,0.744729846017754,"SSRG"
0.0853794642857143,0.184156679333528,0.744729846017324,"SSRG"
0.0853794642857143,0.184741303712365,0.74472984601719,"SSRG"
0.0853794642857143,0.185910552470038,0.744729846016733,"SSRG"
0.0859375,0.185910552470038,0.744729846016679,"SSRG"
0.0859375,0.186495176848875,0.744729846016517,"SSRG"
0.0864955357142857,0.186495176848875,0.744729846016383,"SSRG"
0.0864955357142857,0.187079801227711,0.744729846016222,"SSRG"
0.0870535714285714,0.18737211341713,0.744729846015899,"SSRG"
0.0870535714285714,0.190295235311312,0.744729846014904,"SSRG"
0.0870535714285714,0.191172171879567,0.74472984601477,"SSRG"
0.0870535714285714,0.191756796258404,0.744729846014716,"SSRG"
0.0870535714285714,0.192633732826659,0.744729846014044,"SSRG"
0.0876116071428571,0.192633732826659,0.74472984601391,"SSRG"
0.0876116071428571,0.193218357205495,0.744729846013641,"SSRG"
0.0881696428571429,0.193218357205495,0.744729846013399,"SSRG"
0.0881696428571429,0.193802981584332,0.7447298460127,"SSRG"
0.0887276785714286,0.193802981584332,0.744729846012136,"SSRG"
0.0887276785714286,0.194387605963169,0.744729846011867,"SSRG"
0.0887276785714286,0.194972230342005,0.744729846011544,"SSRG"
0.0892857142857143,0.194972230342005,0.744729846011302,"SSRG"
0.0892857142857143,0.198479976615025,0.744729846007969,"SSRG"
0.0904017857142857,0.198479976615025,0.744729846007216,"SSRG"
0.0904017857142857,0.199064600993861,0.744729846006705,"SSRG"
0.0909598214285714,0.199064600993861,0.744729846006678,"SSRG"
0.0909598214285714,0.201403098509208,0.744729846003506,"SSRG"
0.0909598214285714,0.201987722888044,0.744729846003264,"SSRG"
0.0909598214285714,0.202864659456299,0.74472984600149,"SSRG"
0.0920758928571429,0.202864659456299,0.744729846000656,"SSRG"
0.0920758928571429,0.206957030108155,0.744729845995414,"SSRG"
0.0926339285714286,0.207249342297574,0.744729845994473,"SSRG"
0.0926339285714286,0.20783396667641,0.744729845993667,"SSRG"
0.09375,0.20783396667641,0.74472984599286,"SSRG"
0.09375,0.210464776381175,0.744729845988021,"SSRG"
0.09375,0.211049400760012,0.744729845987753,"SSRG"
0.09375,0.21134171294943,0.744729845987484,"SSRG"
0.0943080357142857,0.21134171294943,0.744729845987215,"SSRG"
0.0943080357142857,0.211926337328267,0.744729845985064,"SSRG"
0.0954241071428571,0.211926337328267,0.74472984598372,"SSRG"
0.0954241071428571,0.212218649517685,0.744729845982107,"SSRG"
0.0959821428571429,0.212218649517685,0.744729845981569,"SSRG"
0.0959821428571429,0.21309558608594,0.744729845981301,"SSRG"
0.0959821428571429,0.214264834843613,0.744729845976193,"SSRG"
0.0965401785714286,0.214557147033031,0.744729845975924,"SSRG"
0.0965401785714286,0.216895644548378,0.74472984597001,"SSRG"
0.0970982142857143,0.216895644548378,0.744729845969203,"SSRG"
0.0970982142857143,0.217187956737796,0.744729845968666,"SSRG"
0.09765625,0.218064893306051,0.74472984596759,"SSRG"
0.09765625,0.219234142063724,0.744729845962483,"SSRG"
0.0982142857142857,0.220111078631979,0.744729845958719,"SSRG"
0.0982142857142857,0.221864951768489,0.744729845951729,"SSRG"
0.0987723214285714,0.221864951768489,0.744729845951192,"SSRG"
0.0987723214285714,0.222741888336744,0.744729845941245,"SSRG"
0.0993303571428571,0.222741888336744,0.744729845939901,"SSRG"
0.0993303571428571,0.223034200526162,0.744729845939632,"SSRG"
0.0993303571428571,0.223618824904999,0.744729845938557,"SSRG"
0.0993303571428571,0.229465068693365,0.744729845912211,"SSRG"
0.0993303571428571,0.230049693072201,0.744729845911674,"SSRG"
0.0993303571428571,0.232095878398129,0.744729845892587,"SSRG"
0.0998883928571429,0.232388190587548,0.74472984589178,"SSRG"
0.0998883928571429,0.232972814966384,0.744729845881565,"SSRG"
0.100446428571429,0.232972814966384,0.744729845879145,"SSRG"
0.100446428571429,0.234434375913476,0.744729845870543,"SSRG"
0.1015625,0.234434375913476,0.744729845867048,"SSRG"
0.1015625,0.235895936860567,0.744729845840434,"SSRG"
0.102120535714286,0.235895936860567,0.744729845836401,"SSRG"
0.102120535714286,0.236480561239404,0.744729845830756,"SSRG"
0.102678571428571,0.236480561239404,0.744729845828605,"SSRG"
0.102678571428571,0.23706518561824,0.744729845822422,"SSRG"
0.102678571428571,0.237649809997077,0.744729845818658,"SSRG"
0.102678571428571,0.240280619701842,0.744729845796614,"SSRG"
0.103236607142857,0.240280619701842,0.744729845795808,"SSRG"
0.103236607142857,0.241157556270096,0.744729845789356,"SSRG"
0.103794642857143,0.241157556270096,0.744729845788281,"SSRG"
0.103794642857143,0.24232680502777,0.74472984577457,"SSRG"
0.104352678571429,0.24232680502777,0.744729845773495,"SSRG"
0.104352678571429,0.242619117217188,0.744729845772688,"SSRG"
0.104910714285714,0.242619117217188,0.744729845771613,"SSRG"
0.104910714285714,0.242911429406606,0.744729845769194,"SSRG"
0.10546875,0.242911429406606,0.744729845768656,"SSRG"
0.10546875,0.244665302543116,0.744729845742311,"SSRG"
0.10546875,0.245249926921953,0.744729845736934,"SSRG"
0.106026785714286,0.245249926921953,0.744729845734246,"SSRG"
0.106584821428571,0.245834551300789,0.744729845731557,"SSRG"
0.106584821428571,0.247588424437299,0.744729845718116,"SSRG"
0.106584821428571,0.247880736626717,0.744729845712739,"SSRG"
0.106584821428571,0.248465361005554,0.744729845701986,"SSRG"
0.106584821428571,0.249926921952645,0.744729845658973,"SSRG"
0.106584821428571,0.250511546331482,0.744729845645532,"SSRG"
0.107142857142857,0.2508038585209,0.744729845642843,"SSRG"
0.107142857142857,0.251096170710319,0.744729845640155,"SSRG"
0.108258928571429,0.251096170710319,0.74472984561596,"SSRG"
0.108258928571429,0.252850043846828,0.744729845567571,"SSRG"
0.108816964285714,0.252850043846828,0.744729845562194,"SSRG"
0.108816964285714,0.253434668225665,0.744729845524558,"SSRG"
0.109375,0.253434668225665,0.744729845519181,"SSRG"
0.109375,0.254019292604502,0.744729845503052,"SSRG"
0.109375,0.254603916983338,0.74472984548961,"SSRG"
0.109933035714286,0.254603916983338,0.744729845486922,"SSRG"
0.109933035714286,0.254896229172757,0.744729845478857,"SSRG"
0.109933035714286,0.255480853551593,0.74472984547348,"SSRG"
0.109933035714286,0.257234726688103,0.744729845403584,"SSRG"
0.110491071428571,0.257527038877521,0.744729845395519,"SSRG"
0.110491071428571,0.257819351066939,0.744729845392831,"SSRG"
0.110491071428571,0.258403975445776,0.744729845390143,"SSRG"
0.111607142857143,0.258403975445776,0.744729845374013,"SSRG"
0.111607142857143,0.259865536392868,0.744729845333688,"SSRG"
0.111607142857143,0.260450160771704,0.744729845331,"SSRG"
0.111607142857143,0.261034785150541,0.744729845320247,"SSRG"
0.112723214285714,0.261034785150541,0.744729845287987,"SSRG"
0.112723214285714,0.261327097339959,0.744729845285299,"SSRG"
0.11328125,0.261327097339959,0.744729845277234,"SSRG"
0.11328125,0.262788658287051,0.744729845212715,"SSRG"
0.113839285714286,0.262788658287051,0.744729845201962,"SSRG"
0.113839285714286,0.264834843612979,0.744729845113248,"SSRG"
0.114397321428571,0.265419467991815,0.744729845110559,"SSRG"
0.114397321428571,0.265711780181234,0.744729845097118,"SSRG"
0.114955357142857,0.265711780181234,0.74472984504604,"SSRG"
0.114955357142857,0.26629640456007,0.744729845016469,"SSRG"
0.114955357142857,0.267173341128325,0.744729844941196,"SSRG"
0.115513392857143,0.267173341128325,0.744729844933131,"SSRG"
0.115513392857143,0.267465653317743,0.744729844900872,"SSRG"
0.115513392857143,0.26805027769658,0.744729844873989,"SSRG"
0.115513392857143,0.269219526454253,0.744729844844417,"SSRG"
0.116071428571429,0.269219526454253,0.744729844836352,"SSRG"
0.116629464285714,0.269511838643671,0.744729844830976,"SSRG"
0.116629464285714,0.270096463022508,0.74472984479334,"SSRG"
0.1171875,0.270388775211926,0.744729844787963,"SSRG"
0.1171875,0.270973399590763,0.744729844782586,"SSRG"
0.117745535714286,0.270973399590763,0.744729844766457,"SSRG"
0.117745535714286,0.273311897106109,0.744729844623977,"SSRG"
0.118303571428571,0.273311897106109,0.744729844597093,"SSRG"
0.118303571428571,0.274773458053201,0.744729844532574,"SSRG"
0.118861607142857,0.274773458053201,0.744729844529886,"SSRG"
0.118861607142857,0.275358082432037,0.744729844511068,"SSRG"
0.119419642857143,0.275650394621456,0.744729844478808,"SSRG"
0.119977678571429,0.275650394621456,0.744729844470743,"SSRG"
0.119977678571429,0.275942706810874,0.744729844465367,"SSRG"
0.120535714285714,0.275942706810874,0.744729844457302,"SSRG"
0.120535714285714,0.277111955568547,0.744729844339016,"SSRG"
0.12109375,0.277111955568547,0.744729844320198,"SSRG"
0.12109375,0.277404267757966,0.744729844247614,"SSRG"
0.121651785714286,0.277404267757966,0.744729844199225,"SSRG"
0.121651785714286,0.27828120432622,0.744729844193848,"SSRG"
0.121651785714286,0.278573516515639,0.744729844185783,"SSRG"
0.122209821428571,0.278573516515639,0.744729844183095,"SSRG"
0.122209821428571,0.279450453083894,0.744729844164277,"SSRG"
0.122209821428571,0.28003507746273,0.744729844156212,"SSRG"
0.122209821428571,0.280619701841567,0.744729844029862,"SSRG"
0.122767857142857,0.280619701841567,0.744729843997602,"SSRG"
0.122767857142857,0.281204326220403,0.744729843951901,"SSRG"
0.123325892857143,0.281204326220403,0.744729843935771,"SSRG"
0.123325892857143,0.281496638409822,0.744729843916953,"SSRG"
0.124441964285714,0.281496638409822,0.744729843828239,"SSRG"
0.124441964285714,0.282081262788658,0.744729843736836,"SSRG"
0.124441964285714,0.282665887167495,0.74472984371533,"SSRG"
0.124441964285714,0.283835135925168,0.744729843567473,"SSRG"
0.124441964285714,0.284419760304005,0.744729843559409,"SSRG"
0.124441964285714,0.285004384682841,0.744729843341656,"SSRG"
0.124441964285714,0.285589009061678,0.744729843333591,"SSRG"
0.124441964285714,0.286758257819351,0.74472984314541,"SSRG"
0.125,0.286758257819351,0.744729843118527,"SSRG"
0.125,0.287050570008769,0.744729843064761,"SSRG"
0.126674107142857,0.287927506577024,0.74472984287658,"SSRG"
0.126674107142857,0.288219818766443,0.744729842849697,"SSRG"
0.127790178571429,0.289096755334697,0.744729842769047,"SSRG"
0.127790178571429,0.289681379713534,0.744729842607749,"SSRG"
0.128348214285714,0.289973691902952,0.744729842553983,"SSRG"
0.129464285714286,0.289973691902952,0.744729842419568,"SSRG"
0.129464285714286,0.290266004092371,0.744729842392685,"SSRG"
0.130022321428571,0.290850628471207,0.744729842365802,"SSRG"
0.130022321428571,0.291142940660626,0.744729842338919,"SSRG"
0.130022321428571,0.292896813797135,0.744729842204504,"SSRG"
0.130022321428571,0.293189125986554,0.744729842177621,"SSRG"
0.130580357142857,0.293481438175972,0.744729842150738,"SSRG"
0.130580357142857,0.29377375036539,0.744729842070089,"SSRG"
0.130580357142857,0.294358374744227,0.74472984198944,"SSRG"
0.130580357142857,0.294942999123063,0.744729841828141,"SSRG"
0.131696428571429,0.294942999123063,0.744729841801258,"SSRG"
0.131696428571429,0.2955276235019,0.744729841774375,"SSRG"
0.131696428571429,0.296989184448992,0.744729841505545,"SSRG"
0.131696428571429,0.297573808827828,0.744729841478662,"SSRG"
0.132254464285714,0.297866121017246,0.744729841398013,"SSRG"
0.132254464285714,0.298743057585501,0.744729841290481,"SSRG"
0.1328125,0.298743057585501,0.744729841263598,"SSRG"
0.1328125,0.299327681964338,0.744729841129183,"SSRG"
0.133928571428571,0.299327681964338,0.744729840887235,"SSRG"
0.133928571428571,0.299912306343175,0.744729840806586,"SSRG"
0.134486607142857,0.300204618532593,0.74472984075282,"SSRG"
0.135044642857143,0.300204618532593,0.744729840457107,"SSRG"
0.135044642857143,0.301081555100848,0.744729840295809,"SSRG"
0.135044642857143,0.301666179479684,0.744729840242043,"SSRG"
0.136160714285714,0.301666179479684,0.744729839946329,"SSRG"
0.13671875,0.301958491669103,0.744729839731265,"SSRG"
0.13671875,0.302543116047939,0.744729839543084,"SSRG"
0.137834821428571,0.302543116047939,0.744729839435552,"SSRG"
0.137834821428571,0.303127740426776,0.744729839408669,"SSRG"
0.138392857142857,0.303127740426776,0.744729839354903,"SSRG"
0.138392857142857,0.30575855013154,0.74472983844088,"SSRG"
0.138950892857143,0.30575855013154,0.744729838413997,"SSRG"
0.139508928571429,0.306050862320959,0.744729838360231,"SSRG"
0.139508928571429,0.308681672025723,0.744729836747249,"SSRG"
0.139508928571429,0.30926629640456,0.744729836720366,"SSRG"
0.139508928571429,0.309850920783397,0.744729836612834,"SSRG"
0.140066964285714,0.309850920783397,0.744729836585951,"SSRG"
0.140066964285714,0.310143232972815,0.744729836532184,"SSRG"
0.140625,0.310435545162233,0.744729836344003,"SSRG"
0.140625,0.311897106109325,0.744729835752577,"SSRG"
0.141183035714286,0.311897106109325,0.744729835618161,"SSRG"
0.141183035714286,0.312189418298743,0.744729835456863,"SSRG"
0.141741071428571,0.312189418298743,0.744729835295565,"SSRG"
0.141741071428571,0.312481730488161,0.744729835268682,"SSRG"
0.142299107142857,0.312481730488161,0.744729834946086,"SSRG"
0.142299107142857,0.31277404267758,0.744729834784788,"SSRG"
0.142857142857143,0.31277404267758,0.744729834704138,"SSRG"
0.142857142857143,0.313358667056416,0.744729834569723,"SSRG"
0.142857142857143,0.314235603624671,0.744729834462191,"SSRG"
0.142857142857143,0.315697164571763,0.744729834193361,"SSRG"
0.143415178571429,0.315989476761181,0.744729834139595,"SSRG"
0.143415178571429,0.316574101140018,0.744729833978297,"SSRG"
0.143415178571429,0.317743349897691,0.744729832876092,"SSRG"
0.143973214285714,0.317743349897691,0.744729832714794,"SSRG"
0.143973214285714,0.318912598655364,0.7447298322309,"SSRG"
0.145647321428571,0.318912598655364,0.744729831182461,"SSRG"
0.145647321428571,0.319789535223619,0.744729830886748,"SSRG"
0.145647321428571,0.320374159602455,0.744729830832982,"SSRG"
0.145647321428571,0.320958783981292,0.744729830537269,"SSRG"
0.146205357142857,0.320958783981292,0.744729830429737,"SSRG"
0.146205357142857,0.323297281496638,0.744729829112468,"SSRG"
0.146763392857143,0.323297281496638,0.744729829058702,"SSRG"
0.146763392857143,0.32475884244373,0.744729828171562,"SSRG"
0.146763392857143,0.325343466822566,0.744729827929615,"SSRG"
0.146763392857143,0.326805027769658,0.744729827096241,"SSRG"
0.147321428571429,0.327097339959076,0.744729827042475,"SSRG"
0.147321428571429,0.327681964337913,0.744729826719878,"SSRG"
0.147879464285714,0.327681964337913,0.744729826666112,"SSRG"
0.1484375,0.327974276527331,0.74472982655858,"SSRG"
0.1484375,0.328266588716749,0.744729826504814,"SSRG"
0.148995535714286,0.328266588716749,0.744729825510142,"SSRG"
0.148995535714286,0.328851213095586,0.744729825348844,"SSRG"
0.148995535714286,0.331482022800351,0.744729822230412,"SSRG"
0.149553571428571,0.331482022800351,0.744729822176646,"SSRG"
0.149553571428571,0.332066647179187,0.744729822015348,"SSRG"
0.149553571428571,0.333528208126279,0.744729820294834,"SSRG"
0.150111607142857,0.333528208126279,0.744729819595875,"SSRG"
0.150111607142857,0.333820520315697,0.744729819165747,"SSRG"
0.151227678571429,0.333820520315697,0.744729819138863,"SSRG"
0.151227678571429,0.334405144694534,0.744729818870033,"SSRG"
0.151227678571429,0.335282081262789,0.744729818332373,"SSRG"
0.15234375,0.335866705641625,0.744729818063542,"SSRG"
0.15234375,0.336159017831044,0.744729817794712,"SSRG"
0.15234375,0.33674364220988,0.744729817257051,"SSRG"
0.15234375,0.337035954399298,0.744729816988221,"SSRG"
0.152901785714286,0.337328266588717,0.74472981645056,"SSRG"
0.152901785714286,0.337912890967553,0.7447298159129,"SSRG"
0.152901785714286,0.338205203156972,0.744729815375239,"SSRG"
0.152901785714286,0.339374451914645,0.744729814568748,"SSRG"
0.152901785714286,0.340543700672318,0.744729814031088,"SSRG"
0.152901785714286,0.341712949429991,0.744729812418106,"SSRG"
0.153459821428571,0.342882198187664,0.744729812149275,"SSRG"
0.153459821428571,0.343466822566501,0.744729811880445,"SSRG"
0.154017857142857,0.343759134755919,0.744729811611615,"SSRG"
0.154017857142857,0.344343759134756,0.744729809729802,"SSRG"
0.154017857142857,0.344928383513593,0.744729809460972,"SSRG"
0.154017857142857,0.345513007892429,0.744729808385651,"SSRG"
0.154575892857143,0.345513007892429,0.74472980811682,"SSRG"
0.154575892857143,0.345805320081847,0.74472980784799,"SSRG"
0.154575892857143,0.346389944460684,0.744729807310329,"SSRG"
0.154575892857143,0.346974568839521,0.744729806503838,"SSRG"
0.154575892857143,0.347559193218357,0.744729806235008,"SSRG"
0.154575892857143,0.348143817597194,0.744729805697348,"SSRG"
0.154575892857143,0.34872844197603,0.744729805159687,"SSRG"
0.154575892857143,0.349605378544285,0.744729803277875,"SSRG"
0.155133928571429,0.349897690733704,0.744729803009044,"SSRG"
0.155691964285714,0.349897690733704,0.744729802740214,"SSRG"
0.155691964285714,0.35048231511254,0.744729802202553,"SSRG"
0.155691964285714,0.353405437006723,0.744729794675304,"SSRG"
0.155691964285714,0.35399006138556,0.744729794406474,"SSRG"
0.155691964285714,0.354574685764396,0.744729793331153,"SSRG"
0.15625,0.354574685764396,0.744729792793492,"SSRG"
0.15625,0.354866997953815,0.74472979171817,"SSRG"
0.156808035714286,0.354866997953815,0.744729790642849,"SSRG"
0.156808035714286,0.355451622332651,0.744729788761037,"SSRG"
0.156808035714286,0.356036246711488,0.744729788223376,"SSRG"
0.156808035714286,0.356328558900906,0.744729787416885,"SSRG"
0.156808035714286,0.356913183279743,0.744729787148055,"SSRG"
0.156808035714286,0.357497807658579,0.744729785803903,"SSRG"
0.156808035714286,0.358082432037416,0.744729785266242,"SSRG"
0.157924107142857,0.358082432037416,0.74472978365326,"SSRG"
0.157924107142857,0.358667056416253,0.7447297831156,"SSRG"
0.158482142857143,0.358667056416253,0.744729782577939,"SSRG"
0.158482142857143,0.358959368605671,0.744729781771448,"SSRG"
0.158482142857143,0.359836305173926,0.744729780427296,"SSRG"
0.158482142857143,0.360420929552762,0.744729779620805,"SSRG"
0.158482142857143,0.361005553931599,0.744729778814314,"SSRG"
0.158482142857143,0.362174802689272,0.744729774781859,"SSRG"
0.158482142857143,0.363344051446945,0.744729772631216,"SSRG"
0.159040178571429,0.363636363636364,0.744729771555895,"SSRG"
0.159598214285714,0.363636363636364,0.744729770749404,"SSRG"
0.159598214285714,0.363928675825782,0.744729770211743,"SSRG"
0.159598214285714,0.364513300204619,0.744729769942913,"SSRG"
0.159598214285714,0.365390236772873,0.744729768329931,"SSRG"
0.159598214285714,0.36597486115171,0.7447297680611,"SSRG"
0.16015625,0.36597486115171,0.74472976779227,"SSRG"
0.16015625,0.366559485530547,0.744729764835136,"SSRG"
0.160714285714286,0.366851797719965,0.744729764297475,"SSRG"
0.160714285714286,0.368021046477638,0.74472976026502,"SSRG"
0.160714285714286,0.368605670856475,0.744729759458529,"SSRG"
0.161272321428571,0.368605670856475,0.744729758383208,"SSRG"
0.161272321428571,0.368897983045893,0.744729758114377,"SSRG"
0.161830357142857,0.369190295235311,0.744729757039056,"SSRG"
0.161830357142857,0.36948260742473,0.744729755157243,"SSRG"
0.162946428571429,0.36948260742473,0.7447297530066,"SSRG"
0.163504464285714,0.36948260742473,0.744729752200109,"SSRG"
0.163504464285714,0.370651856182403,0.744729750049467,"SSRG"
0.1640625,0.370944168371821,0.744729749242975,"SSRG"
0.1640625,0.371236480561239,0.744729748705315,"SSRG"
0.164620535714286,0.371528792750658,0.744729748436484,"SSRG"
0.164620535714286,0.372990353697749,0.744729742253386,"SSRG"
0.165178571428571,0.373282665887168,0.744729741178064,"SSRG"
0.165178571428571,0.373867290266004,0.744729740640404,"SSRG"
0.165736607142857,0.373867290266004,0.744729739833913,"SSRG"
0.165736607142857,0.374451914644841,0.744729739027421,"SSRG"
0.166294642857143,0.375036539023677,0.744729738489761,"SSRG"
0.166294642857143,0.375328851213096,0.74472973822093,"SSRG"
0.166852678571429,0.375328851213096,0.74472973768327,"SSRG"
0.166852678571429,0.375621163402514,0.744729734188475,"SSRG"
0.166852678571429,0.37620578778135,0.744729733919644,"SSRG"
0.16796875,0.37620578778135,0.74472973096251,"SSRG"
0.16796875,0.376498099970769,0.744729729618358,"SSRG"
0.168526785714286,0.376498099970769,0.744729728543037,"SSRG"
0.168526785714286,0.377082724349605,0.744729727467715,"SSRG"
0.168526785714286,0.377667348728442,0.744729726392394,"SSRG"
0.169084821428571,0.377667348728442,0.744729725585903,"SSRG"
0.169084821428571,0.37795966091786,0.74472972343526,"SSRG"
0.169642857142857,0.37795966091786,0.744729722628769,"SSRG"
0.169642857142857,0.378836597486115,0.744729718327482,"SSRG"
0.169642857142857,0.379421221864952,0.744729717252161,"SSRG"
0.170200892857143,0.379421221864952,0.74472971698333,"SSRG"
0.170200892857143,0.380005846243788,0.744729715639179,"SSRG"
0.170200892857143,0.380298158433207,0.744729715370348,"SSRG"
0.170758928571429,0.380298158433207,0.744729714563857,"SSRG"
0.170758928571429,0.38146740719088,0.744729712413214,"SSRG"
0.171316964285714,0.38146740719088,0.744729711337892,"SSRG"
0.171316964285714,0.382344343759135,0.744729709187249,"SSRG"
0.172433035714286,0.382344343759135,0.744729706230115,"SSRG"
0.172433035714286,0.382928968137971,0.744729704885963,"SSRG"
